sgRNA_target	locus	Gene name	Product	condition	wmean_fitness	sd_fitness	p_fitness_adj	comb_score
hemN	sll1917	hemN	coproporphyrinogen III oxidase;  anaerobic (oxyg en-independent)	BG11_Lys	0.3306602607794224	0.17112505796514854	0.35081699346405226	0.15042376006697386
hemN2	sll1876	hemN	coproporphyrinogen III oxidase;  anaerobic (oxyg en-independent)	BG11_Control	-0.007230435687364371	0.1922649457803243	0.9766193595342068	7.429034746369468e-5
hemN2	sll1876	hemN	coproporphyrinogen III oxidase;  anaerobic (oxyg en-independent)	BG11_Lys	0.40896970793472054	0.26828554621951317	0.6753951077108922	0.0697056515801276
hflX	slr1521	hflX	GTP-binding protein	BG11_Control	0.21755396833379517	0.126525282237381	0.4670640445527323	0.07192846841890205
hflX	slr1521	hflX	GTP-binding protein	BG11_Lys	0.1423985907213702	0.16929947023125078	0.8060692525529907	0.013332444652061423
hglK	slr1519	hglK	hypothetical protein	BG11_Control	0.36124691808353504	0.4089044415406421	0.82613236587511	0.029965562949062722
hglK	slr1519	hglK	hypothetical protein	BG11_Lys	0.6271813076971234	0.47254393487473445	0.6753951077108922	0.10689809260612217
hhoA	sll1679	hhoA	periplasmic protease HhoA	BG11_Control	-0.03670599052504676	0.18726469032376625	1	-0
hhoA	sll1679	hhoA	periplasmic protease HhoA	BG11_Lys	-0.16352750492102108	0.15794583064863899	0.5450345247766044	0.04310192348094858
hhoB	sll1427	hhoB	protease	BG11_Control	-0.4785438800177288	0.3465773080760443	0.5808144567883422	0.11291844969538763
hhoB	sll1427	hhoB	protease	BG11_Lys	-0.22398895846982947	0.6306126156481315	1	-0
hisA	slr0652	hisA	phosphorybosilformimino-5-amino- phosphorybosil -4-imidazolecarboxamideisomerase	BG11_Control	0.11012813673527411	0.5103830980595033	0.9766193595342068	0.001131530366543525
hisA	slr0652	hisA	phosphorybosilformimino-5-amino- phosphorybosil -4-imidazolecarboxamideisomerase	BG11_Lys	-2.1995323083754816	1.400402225450808	0.35081699346405226	1.0006098689777019
hisB	sll0084	hisB	putative phosphatase	BG11_Control	-0.01702048945209337	0.07352257737587299	1	-0
hisB	sll0084	hisB	putative phosphatase	BG11_Lys	0.22171949814998893	0.16597770831449543	0.5450345247766044	0.05843993552100404
hisB2	slr0500	hisB	imidazoleglycerol-phosphate dehydratase	BG11_Control	-3.759864774612961	1.972388251748733	0.4670640445527323	1.24309989273627
hisB2	slr0500	hisB	imidazoleglycerol-phosphate dehydratase	BG11_Lys	-2.573472981639427	1.203148987073909	0.35081699346405226	1.1707227273591372
hisC	sll1713	hisC	histidinol-phosphate aminotransferase	BG11_Control	-0.5846416664747504	0.7772652236226351	0.9766193595342068	0.006007000742716644
hisC	sll1713	hisC	histidinol-phosphate aminotransferase	BG11_Lys	-0.778786089097669	0.5197840188083727	0.5450345247766044	0.20526931195169204
hisC2	sll1958	hisC	histidinol phosphate aminotransferase	BG11_Control	-1.6148092313938207	0.8493954073879919	0.4670640445527323	0.5338939836052574
hisC2	sll1958	hisC	histidinol phosphate aminotransferase	BG11_Lys	-1.6436854441732818	0.8631388776503628	0.35081699346405226	0.7477443594131644
hisD	slr0682	hisD	histidinol dehydrogenase	BG11_Control	-0.19986755575397713	0.19847004474051047	0.82613236587511	0.0165790862803601
hisD	slr0682	hisD	histidinol dehydrogenase	BG11_Lys	-0.1159376233090186	0.27427920261491306	0.9731326006917327	0.0013713076578544038
hisD2	slr1848	hisD	histidinol dehydrogenase	BG11_Control	0.1099056362274635	0.2190719906927817	0.8909600956111812	0.005510860577233254
hisD2	slr1848	hisD	histidinol dehydrogenase	BG11_Lys	-0.5249447213297117	0.2667510488126782	0.44425591789438834	0.18497308023275233
hisF	sll1893	hisF	cyclase	BG11_Control	-0.5608504020511436	0.3895238030504387	0.5808144567883422	0.13233970917840127
hisF	sll1893	hisF	cyclase	BG11_Lys	-1.1716122948310375	0.5796662211892423	0.44425591789438834	0.41283724972889724
hisG	sll0900	hisG	ATP phosphoribosyltransferase	BG11_Control	0.11570516447683135	0.435271473868952	0.82613236587511	0.009597785381965237
hisG	sll0900	hisG	ATP phosphoribosyltransferase	BG11_Lys	-1.1594996035576561	0.7426271463684186	0.35081699346405226	0.5274788381046436
hisH	slr0084	hisH	amidotransferase HisH	BG11_Control	-0.7192750892710815	0.6920912829451584	0.82613236587511	0.05966412967504198
hisH	slr0084	hisH	amidotransferase HisH	BG11_Lys	-0.7655053506155807	0.4623055862009476	0.5450345247766044	0.201768828200644
hisI	slr0608	hisIE	histidine biosynthesis bifunctional protein His IE	BG11_Control	-1.4754574455078129	0.8898718500766832	0.38951378809869375	0.6041661310728338
hisI	slr0608	hisIE	histidine biosynthesis bifunctional protein His IE	BG11_Lys	-2.0615703193282693	0.6149241724802388	0.35081699346405226	0.9378482867728051
hisS	slr0357	hisS	histidyl-tRNA synthetase	BG11_Control	-2.2791201776524117	1.543193032104579	0.4670640445527323	0.7535308364020691
hisS	slr0357	hisS	histidyl-tRNA synthetase	BG11_Lys	-2.2224362183866977	1.1584538577807886	0.44425591789438834	0.7831126902171779
hisS2	slr1560	hisS	histidyl tRNA synthetase	BG11_Control	0.29442363443126657	0.4662576458325036	0.82613236587511	0.024422547320394884
hisS2	slr1560	hisS	histidyl tRNA synthetase	BG11_Lys	-1.2116368382480986	1.138077235180371	0.8060692525529907	0.11344270334774584
hitB	slr0327	hitB	iron(III) ABC transporter;  permease protein	BG11_Control	1.0176608496101718	0.6480490314916122	0.7093112379744159	0.15179750747590445
hitB	slr0327	hitB	iron(III) ABC transporter;  permease protein	BG11_Lys	-1.0823369061078598	0.7065920217894791	0.8060692525529907	0.10133665524683354
hliA	ssr1789	hliD;  scpE	CAB/ELIP/HLIP-related protein HliD	BG11_Control	-0.015547488202656529	0.07322624124080528	1	-0
hliA	ssr1789	hliD;  scpE	CAB/ELIP/HLIP-related protein HliD	BG11_Lys	-0.10787014101649664	0.13805237147692043	0.8790533901080905	0.006039082537952321
hliA2	ssl2542	hliA;  scpC	high light-inducible polypeptide HliA;  CAB/ELIP /HLIP superfamily	BG11_Control	-0.002756824939534135	0.47213000645646025	1	-0
hliA2	ssl2542	hliA;  scpC	high light-inducible polypeptide HliA;  CAB/ELIP /HLIP superfamily	BG11_Lys	-0.11958012309897494	0.20626898408168276	0.8790533901080905	0.0066946629205089205
hlyB	sll1180	hlyB	toxin secretion ABC transporter ATP-binding pro tein	BG11_Control	0.01777312240723641	0.2515790413432022	1	-0
hlyB	sll1180	hlyB	toxin secretion ABC transporter ATP-binding pro tein	BG11_Lys	0.20662926066062928	0.1974754295871401	0.8060692525529907	0.019346210993370316
hlyB2	slr1651	hlyB	ABC transporter ATP-binding protein	BG11_Control	0.2429664445626109	0.14067089890060064	0.4670640445527323	0.08033043188511627
hlyB2	slr1651	hlyB	ABC transporter ATP-binding protein	BG11_Lys	0.16463339200238547	0.11805616045080895	0.35081699346405226	0.07489492023989851
hlyD	sll1181	hlyD	similar to hemolysin secretion protein	BG11_Control	-0.037219937727846375	0.16317375678407273	0.9766193595342068	3.824226126803031e-4
hlyD	sll1181	hlyD	similar to hemolysin secretion protein	BG11_Lys	-0.20356121083260226	0.1988015794555954	0.6753951077108922	0.03469539812418373
ho1	sll1184	ho1	heme oxygenase	BG11_Control	-2.1930739831091715	0.9289378686564141	0.38951378809869375	0.898013716061824
ho1	sll1184	ho1	heme oxygenase	BG11_Lys	-1.9416604174391954	0.6430058204993834	0.35081699346405226	0.8832989488242429
ho2	sll1875	ho2	heme oxygenase	BG11_Control	0.22380417942218075	0.11926397823135795	0.38951378809869375	0.09164270078483484
ho2	sll1875	ho2	heme oxygenase	BG11_Lys	-0.004057673637716327	0.46130639122804407	0.9731326006917327	4.7994074517495264e-5
hofD	slr1120	pilD	type 4 prepilin-like proteins leader peptide pr ocessing enzyme	BG11_Control	0.22448725417385346	0.23229493856408182	0.9766193595342068	0.002306532667580573
hofD	slr1120	pilD	type 4 prepilin-like proteins leader peptide pr ocessing enzyme	BG11_Lys	-0.23676343032427197	0.20535773548524552	0.8060692525529907	0.02216760232274427
hofG	sll1695	pilA2	pilin polypeptide PilA2	BG11_Control	-0.23741150705125136	0.15237707250673496	0.4670640445527323	0.07849383864613772
hofG	sll1695	pilA2	pilin polypeptide PilA2	BG11_Lys	0.054878078480152616	0.17199888835927218	0.9731326006917327	6.490967049374929e-4
hofG2	sll1694	pilA1	pilin polypeptide PilA1	BG11_Control	-0.2952593353947684	0.22331727486256966	0.5808144567883422	0.06967015524184025
hofG2	sll1694	pilA1	pilin polypeptide PilA1	BG11_Lys	-0.21404774133349805	0.24122734587853947	0.6753951077108922	0.03648274429481136
hoxF	sll1221	hoxF	diaphorase subunit of the bidirectional hydroge nase	BG11_Control	-0.31392926168526325	0.22546417884753084	0.4670640445527323	0.10379241140870522
hoxF	sll1221	hoxF	diaphorase subunit of the bidirectional hydroge nase	BG11_Lys	0.03880263572751425	0.27959549677280415	0.9731326006917327	4.589567217213778e-4
hoxH	sll1226	hoxH	hydrogenase subunit of the bidirectional hydrog enase	BG11_Control	0.1624097719793439	0.20492482543312987	0.82613236587511	0.013471949523080977
hoxH	sll1226	hoxH	hydrogenase subunit of the bidirectional hydrog enase	BG11_Lys	0.42727973749563924	0.27866385331038807	0.44425591789438834	0.15055918452786785
hoxU	sll1223	hoxU	diaphorase subunit of the bidirectional hydroge nase	BG11_Control	0.35579770518785214	0.20683561544230336	0.38951378809869375	0.14569103544287823
hoxU	sll1223	hoxU	diaphorase subunit of the bidirectional hydroge nase	BG11_Lys	0.424590861419065	0.41247584935608195	0.8060692525529907	0.03975344229857765
hoxY	sll1224	hoxY	hydrogenase subunit of the bidirectional hydrog enase	BG11_Control	0.057621284504532515	0.10208655813428713	0.9766193595342068	5.920397376090241e-4
hoxY	sll1224	hoxY	hydrogenase subunit of the bidirectional hydrog enase	BG11_Lys	-0.10961177212839035	0.1538310524785565	0.8060692525529907	0.010262692051325318
hpcE	slr1877	hpcE	2-hydroxyhepta-2; 4-diene-1; 7-dioate isomerase	BG11_Control	0.33463995797947205	0.1419178548306013	0.38951378809869375	0.137027421109559
hpcE	slr1877	hpcE	2-hydroxyhepta-2; 4-diene-1; 7-dioate isomerase	BG11_Lys	-0.4839596071584628	0.39152045921975864	0.8790533901080905	0.027094356094500442
hrcA	sll1670	hrcA	heat-inducible transcription repressor HrcA hom olog	BG11_Control	-0.2356253549813012	0.1859094432605594	0.4670640445527323	0.07790329468254684
hrcA	sll1670	hrcA	heat-inducible transcription repressor HrcA hom olog	BG11_Lys	-0.004176679851037729	0.10575943195986996	0.9731326006917327	4.9401677390506714e-5
hsp17	sll1514	hspA	16.6 kDa small heat shock protein;  molecular ch aperone	BG11_Control	0.0011228913691986517	0.15507407044572813	0.8909600956111812	5.630373465310984e-5
hsp17	sll1514	hspA	16.6 kDa small heat shock protein;  molecular ch aperone	BG11_Lys	-0.579650302621669	0.38544935524248874	0.8060692525529907	0.05427129256058197
htpG	sll0430	htpG	HtpG;  heat shock protein 90;  molecular chaperon e	BG11_Control	0.07989432092781946	0.24713225092991686	1	-0
htpG	sll0430	htpG	HtpG;  heat shock protein 90;  molecular chaperon e	BG11_Lys	0.25561292192791474	0.13013145535316872	0.35081699346405226	0.11628327137790608
htrA	slr1204	htrA	protease	BG11_Control	0.023770344888036983	0.21860113434340997	1	-0
htrA	slr1204	htrA	protease	BG11_Lys	0.7217262111948202	0.45275433711949514	0.44425591789438834	0.2543123398426747
hupE	slr2135	hupE	hydrogenase accessory protein HupE	BG11_Control	0.1700362873202985	0.12507329132971629	0.5808144567883422	0.04012220144881235
hupE	slr2135	hupE	hydrogenase accessory protein HupE	BG11_Lys	0.08747696971342878	0.1437988543609042	1	-0
hypA	slr1675	hypA1	putative hydrogenase expression/formation prote in HypA1	BG11_Control	0.19307392219994654	0.11968058485019203	0.38951378809869375	0.0790593621942459
hypA	slr1675	hypA1	putative hydrogenase expression/formation prote in HypA1	BG11_Lys	0.15037611417721175	0.23224865093471964	0.6753951077108922	0.02563041911769991
hypB	sll1432	hypB	putative hydrogenase expression/formation prote in HypB	BG11_Control	0.05687389533878459	0.12005011001622448	1	-0
hypB	sll1432	hypB	putative hydrogenase expression/formation prote in HypB	BG11_Lys	-0.38709357721044624	0.3118359345886527	0.9731326006917327	0.004578534315129848
hypB2	sll1079	hypB	putative hydrogenase expression/formation prote in HypB	BG11_Control	0.19816162813245622	0.09604208935230121	0.38951378809869375	0.08114266159311317
hypB2	sll1079	hypB	putative hydrogenase expression/formation prote in HypB	BG11_Lys	0.3211225896614196	0.3065571548967458	0.6753951077108922	0.05473280518130729
hypC	ssl3580	hypC	putative hydrogenase expression/formation prote in HypC	BG11_Control	0.015323772183896979	0.15788749705931385	1	-0
hypC	ssl3580	hypC	putative hydrogenase expression/formation prote in HypC	BG11_Lys	0.40919743519589025	0.308100286229676	0.5450345247766044	0.10785461778391298
hypD	slr1498	hypD	putative hydrogenase expression/formation prote in HypD	BG11_Control	0.1192433545562739	0.09539841554790679	0.5808144567883422	0.028136969868830106
hypD	slr1498	hypD	putative hydrogenase expression/formation prote in HypD	BG11_Lys	0.18340182378670475	0.18044518809566776	0.6753951077108922	0.031259390072177665
hypE	sll1462	hypE	putative hydrogenase expression/formation prote in HypE	BG11_Control	0.04927370790036264	0.3166106386188958	0.8909600956111812	0.002470669782578102
hypE	sll1462	hypE	putative hydrogenase expression/formation prote in HypE	BG11_Lys	-0.4215400550078647	0.2814902607566751	0.35081699346405226	0.1917667395037272
hypF	sll0322	hypF	putative hydrogenase expression/formation prote in HypF	BG11_Control	-0.10138495306469514	0.1151259799280317	0.8909600956111812	0.005083618640017101
hypF	sll0322	hypF	putative hydrogenase expression/formation prote in HypF	BG11_Lys	0.016807401521977353	0.11046127177231371	1	-0
IAP75	slr1227	IAP75	chloroplastic outer envelope membrane protein h omolog	BG11_Control	-1.9722065736409635	0.9832965523353827	0.38951378809869375	0.8075735555104231
IAP75	slr1227	IAP75	chloroplastic outer envelope membrane protein h omolog	BG11_Lys	-2.1801038831381647	1.218367613102078	0.44425591789438834	0.768196181628365
icd	slr1289	icd	isocitrate dehydrogenase (NADP+)	BG11_Control	0.191958680300577	0.15845246091234774	0.4670640445527323	0.06346606306233635
icd	slr1289	icd	isocitrate dehydrogenase (NADP+)	BG11_Lys	-0.01930149188508297	0.38891282335703886	1	-0
icfA	slr1347	icfA	beta-type carbonic anhydrase localized in the c arboxysome	BG11_Control	0.32484416765160135	0.18056364108418438	0.38951378809869375	0.1330162686624253
icfA	slr1347	icfA	beta-type carbonic anhydrase localized in the c arboxysome	BG11_Lys	0.23825854064840027	0.24888326894969262	0.6753951077108922	0.04060928351954618
icfA2	slr0051	ecaB	periplasmic beta-type carbonic anhydrase	BG11_Control	0.15773080768921569	0.140078548375023	0.7093112379744159	0.02352762560194381
icfA2	slr0051	ecaB	periplasmic beta-type carbonic anhydrase	BG11_Lys	0.2828253249476462	0.18957556190665825	0.44425591789438834	0.09965824856925595
ICFG	slr1860	icfG	carbon metabolisms regulatory protein IcfG	BG11_Control	-0.8380242967069336	0.29120054137617896	0.38951378809869375	0.3431518127669237
ICFG	slr1860	icfG	carbon metabolisms regulatory protein IcfG	BG11_Lys	0.45424348875550474	0.8114054666604145	0.9731326006917327	0.005372781991576926
icsA	sll1724	icsA	probable glycosyltransferase	BG11_Control	-0.20258166018709212	0.22178041907952337	0.8909600956111812	0.010157798299670283
icsA	sll1724	icsA	probable glycosyltransferase	BG11_Lys	0.06758933547942242	0.11344518804544318	0.8790533901080905	0.003783971836869652
ileS	sll1362	ileS	isoleucyl-tRNA synthetase	BG11_Control	-0.8939272388179215	0.7631211688567943	0.7093112379744159	0.13334101117219765
ileS	sll1362	ileS	isoleucyl-tRNA synthetase	BG11_Lys	-1.8893403751528406	0.7868358238157753	0.35081699346405226	0.8594975477456094
ilvA	slr2072	ilvA	L-threonine deaminase	BG11_Control	0.04910104769105942	0.13237394837595193	0.8909600956111812	0.0024620122980908033
ilvA	slr2072	ilvA	L-threonine deaminase	BG11_Lys	0.3660623882378404	0.30224476870440375	0.6753951077108922	0.06239243835430777
ilvB	sll1981	ilvB	acetolactate synthase	BG11_Control	-0.08840116218675806	0.11626852896219136	0.4670640445527323	0.029227507322635755
ilvB	sll1981	ilvB	acetolactate synthase	BG11_Lys	0.20411627330462007	0.2614566914433429	0.6753951077108922	0.03479000413174127
ilvC	sll1363	ilvC	ketol-acid reductoisomerase	BG11_Control	-0.5261606180354509	0.35786356136451336	0.4670640445527323	0.17396109888267144
ilvC	sll1363	ilvC	ketol-acid reductoisomerase	BG11_Lys	-1.4314363393888645	0.9082535390891536	0.44425591789438834	0.504390611230759
ilvD	slr0452	ilvD	dihydroxyacid dehydratase	BG11_Control	-0.9367311349079591	0.476586110618198	0.38951378809869375	0.38357000898661947
ilvD	slr0452	ilvD	dihydroxyacid dehydratase	BG11_Lys	-0.9186315803151544	0.6677208228747235	0.8060692525529907	0.08600931117466092
ilvE	slr0032	ilvE	probable branched-chain amino acid aminotransfe rase	BG11_Control	0.5356190593285344	0.3719045301079636	0.38951378809869375	0.2193237736463594
ilvE	slr0032	ilvE	probable branched-chain amino acid aminotransfe rase	BG11_Lys	-0.5962689501736241	0.4341247753772986	0.35081699346405226	0.2712542997603702
ilvG	slr2088	ilvG	acetohydroxy acid synthase	BG11_Control	-1.236778088747863	1.2886307535847825	0.82613236587511	0.10259119127993671
ilvG	slr2088	ilvG	acetohydroxy acid synthase	BG11_Lys	-1.1980734161806994	0.47676911744001504	0.35081699346405226	0.545026812938994
ilvN	sll0065	ilvN	acetolactate synthase small subunit	BG11_Control	-0.08345338337743703	0.14725407491276002	0.7093112379744159	0.012448170323127462
ilvN	sll0065	ilvN	acetolactate synthase small subunit	BG11_Lys	-1.1305215620320905	0.5836290126724927	0.35081699346405226	0.5142961654865986
im30_2	slr1188	im30	hypothetical protein	BG11_Control	0.16457293024094308	0.18740221907878524	0.7093112379744159	0.02454821821842773
im30_2	slr1188	im30	hypothetical protein	BG11_Lys	0.34674452811864326	0.1275429544110234	0.35081699346405226	0.15774080495584242
im30	sll0617	vipp1	plasma membrane protein essential for thylakoid formation	BG11_Control	-0.9589373174093943	0.3231991136974379	0.38951378809869375	0.39266293363086213
im30	sll0617	vipp1	plasma membrane protein essential for thylakoid formation	BG11_Lys	-1.3784940928351832	0.5630850828704432	0.35081699346405226	0.6271036748885449
infA	ssl3441	infA	initiation factor IF-1	BG11_Control	-2.3426731861858916	1.1997301509002725	0.38951378809869375	0.9592711735436519
infA	ssl3441	infA	initiation factor IF-1	BG11_Lys	-2.0109900607885463	1.2917584267679152	0.44425591789438834	0.7086060888835408
infB	slr0744	infB	translation initiation factor IF-2	BG11_Control	-0.3321565273233297	0.14113270501892392	0.38951378809869375	0.13601051296634054
infB	slr0744	infB	translation initiation factor IF-2	BG11_Lys	-0.7716789200983354	0.2599182400320258	0.35081699346405226	0.35105169412252907
infC	slr0974	infC	initiation factor IF-3	BG11_Control	-1.1241021214683151	0.5974391451832862	0.38951378809869375	0.460294149266049
infC	slr0974	infC	initiation factor IF-3	BG11_Lys	-1.6374411947064158	0.9302609389286466	0.35081699346405226	0.744903729331436
int	slr0819	int	apolipoprotein N-acyltransferase	BG11_Control	0.3869255912226225	0.3363619728789231	0.82613236587511	0.03209561820456471
int	slr0819	int	apolipoprotein N-acyltransferase	BG11_Lys	0.24123206919493104	0.47232190209720504	0.9731326006917327	0.0028532876072968425
isiA	sll0247	isiA	iron-stress chlorophyll-binding protein;  homolo gous to psbC (CP43)	BG11_Control	-1.2702936834000003	1.2460925309530977	1	-0
isiA	sll0247	isiA	iron-stress chlorophyll-binding protein;  homolo gous to psbC (CP43)	BG11_Lys	-1.5009333897318122	1.3549955358284775	1	-0
isiB	sll0248	isiB	flavodoxin	BG11_Control	0.02571944017320687	0.07178764712336586	0.9766193595342068	2.642587846232174e-4
isiB	sll0248	isiB	flavodoxin	BG11_Lys	-0.2327988912544994	0.16304097567801099	0.5450345247766044	0.0613601974918364
iutA	sll1206	iutA	ferric aerobactin receptor;  FhuA homolog	BG11_Control	0.2230146065262852	0.109235176250051	0.38951378809869375	0.09131938871428644
iutA	sll1206	iutA	ferric aerobactin receptor;  FhuA homolog	BG11_Lys	-0.13168191518267228	0.16142697244580542	0.6753951077108922	0.02244414077874054
katG	sll1987	cpx;  katG	catalase peroxidase	BG11_Control	0.18057489005098987	0.11077879751004152	0.5808144567883422	0.042608917363476564
katG	sll1987	cpx;  katG	catalase peroxidase	BG11_Lys	0.23942064631511342	0.199371833017825	0.8060692525529907	0.02241639119731808
kdpA	slr1728	kdpA	potassium-transporting P-type ATPase A chain	BG11_Control	0.6469333730902728	0.38351114650792806	0.5808144567883422	0.15265206932090547
kdpA	slr1728	kdpA	potassium-transporting P-type ATPase A chain	BG11_Lys	0.3668797476081496	0.19458456290904422	0.6753951077108922	0.06253175079329071
kdpB	slr1729	kdpB	potassium-transporting P-type ATPase B chain	BG11_Control	0.2321706765603363	0.13464582044835127	0.4670640445527323	0.07676109658980244
kdpB	slr1729	kdpB	potassium-transporting P-type ATPase B chain	BG11_Lys	0.13887889541203158	0.184019577578364	0.8060692525529907	0.013002903870329268
kdpC	slr1730	kdpC	potassium-transporting P-type ATPase C chain	BG11_Control	0.5643734256285939	0.3391590814547709	0.38951378809869375	0.23109803002484747
kdpC	slr1730	kdpC	potassium-transporting P-type ATPase C chain	BG11_Lys	-0.09467655128853136	0.11490579784233448	0.8060692525529907	0.008864342501621164
kdpD	slr1731	kdpD	potassium-transporting P-type ATPase D chain	BG11_Control	-0.16587745208634502	0.4035176017917136	0.8909600956111812	0.008317385192717826
kdpD	slr1731	kdpD	potassium-transporting P-type ATPase D chain	BG11_Lys	-0.051892451893389334	0.3260197436415606	0.8790533901080905	0.0029051857829032832
kdtB	slr0847	kdtB	phosphopantetheine adenylyltransferase	BG11_Control	-0.1859113988781983	0.24947407226395352	0.5808144567883422	0.0438681337670628
kdtB	slr0847	kdtB	phosphopantetheine adenylyltransferase	BG11_Lys	0.5007258805535957	0.6892610885992648	0.9731326006917327	0.005922574699145328
kpsM	slr2107	kpsM	probable polysaccharide ABC transporter permeas e protein	BG11_Control	0.338907766560184	0.24138026064461718	0.4670640445527323	0.11205089371912894
kpsM	slr2107	kpsM	probable polysaccharide ABC transporter permeas e protein	BG11_Lys	-0.19310548757726995	0.22561371675725397	0.8060692525529907	0.018080011972667034
kpsT	slr2108	kpsT	probable polysaccharide ABC transporter ATP bin ding subunit	BG11_Control	-0.02852274116310919	0.252153581795913	0.9766193595342068	2.930617798492321e-4
kpsT	slr2108	kpsT	probable polysaccharide ABC transporter ATP bin ding subunit	BG11_Lys	-0.34539454508385337	0.473813994982543	1	-0
ksgA	sll0708	ksgA	dimethyladenosine transferase	BG11_Control	0.27412476928507173	0.1985931982470268	0.5808144567883422	0.06468318844581057
ksgA	sll0708	ksgA	dimethyladenosine transferase	BG11_Lys	0.2598556600226215	0.16532209731626143	0.44425591789438834	0.09156450174133533
lacF	slr1202	lacF	permease protein of sugar ABC transporter	BG11_Control	0.1804644529435128	0.08965424086320697	0.38951378809869375	0.07389607247773398
lacF	slr1202	lacF	permease protein of sugar ABC transporter	BG11_Lys	-0.1871309529467431	0.10996892547135351	0.44425591789438834	0.06593873100727599
lacG	slr1723	lacG	permease protein of sugar ABC transporter	BG11_Control	0.2840118402428932	0.16719125333146717	0.38951378809869375	0.11629636301666955
lacG	slr1723	lacG	permease protein of sugar ABC transporter	BG11_Lys	0.021441771560436106	0.0922861953418235	1	-0
lap	sll2001	lap	leucine aminopeptidase	BG11_Control	0.14696210252826816	0.0848619153505693	0.38951378809869375	0.06017762502684306
lap	sll2001	lap	leucine aminopeptidase	BG11_Lys	-0.2018970543353178	0.1976282967313293	0.6753951077108922	0.03441175581346024
lepA	slr0604	lepA	GTP-binding protein	BG11_Control	-0.2222107895846998	0.22227138910723165	0.82613236587511	0.018432465634825142
lepA	slr0604	lepA	GTP-binding protein	BG11_Lys	-0.19483959262332995	0.32535012919872025	1	-0
lepB	sll0716	lepB	leader peptidase I (signal peptidase I)	BG11_Control	-0.034067235462391106	0.32609989266577255	1	-0
lepB	sll0716	lepB	leader peptidase I (signal peptidase I)	BG11_Lys	-0.46926699281497036	0.29467726007438755	0.35081699346405226	0.21347864835090677
lepB2	slr1377	lepB	leader peptidase I (signal peptidase I)	BG11_Control	-1.8320259236869605	1.604462908434258	0.8909600956111812	0.09186097989024684
lepB2	slr1377	lepB	leader peptidase I (signal peptidase I)	BG11_Lys	-0.05756734929138625	0.6897317895820518	0.8790533901080905	0.003222893477154588
leuA	sll1564	leuA	putative lyase	BG11_Control	0.06648691392358833	0.2359095572442127	0.8909600956111812	0.003333769999612146
leuA	sll1564	leuA	putative lyase	BG11_Lys	-0.1359102479914854	0.3740516384720639	0.8790533901080905	0.007608900828716148
leuA2	slr0186	leuA	2-isopropylmalate synthase	BG11_Control	-0.3883874106557836	0.6089144136744158	0.9766193595342068	0.003990552842972655
leuA2	slr0186	leuA	2-isopropylmalate synthase	BG11_Lys	-1.0915083252274282	0.8438585492768262	0.6753951077108922	0.18603895970519227
leuB	slr1517	leuB	3-isopropylmalate dehydrogenase	BG11_Control	-0.8983788067460274	0.8507000787269201	0.4670640445527323	0.29702520309855696
leuB	slr1517	leuB	3-isopropylmalate dehydrogenase	BG11_Lys	-1.4576385862946015	0.3994717349209766	0.35081699346405226	0.6631080386022222
leuC	sll1470	leuC	3-isopropylmalate dehydratase large subunit	BG11_Control	0.39822194913047915	0.31243503328717515	0.7093112379744159	0.059400044055304836
leuC	sll1470	leuC	3-isopropylmalate dehydratase large subunit	BG11_Lys	-1.0108842646346745	0.6561654832601654	0.44425591789438834	0.35620203154848473
leuD	sll1444	leuD	3-isopropylmalate dehydratase small subunit	BG11_Control	0.4005397494023538	0.26854233648676457	0.4670640445527323	0.13242787955583674
leuD	sll1444	leuD	3-isopropylmalate dehydratase small subunit	BG11_Lys	-0.3306780438656284	0.4238268980939141	0.8060692525529907	0.030960606387720344
leuS	sll1074	leuS	leucyl-tRNA synthetase	BG11_Control	-1.0482289593938199	0.914188685077204	0.7093112379744159	0.15635714330662848
leuS	sll1074	leuS	leucyl-tRNA synthetase	BG11_Lys	-1.7191285086163508	0.9313435559537834	0.44425591789438834	0.6057637740393177
lexA	sll1626	lexA	LexA repressor	BG11_Control	0.7149112360632139	0.33993337662034956	0.38951378809869375	0.29273982578613256
lexA	sll1626	lexA	LexA repressor	BG11_Lys	-0.44497357232876394	0.13917248363397897	0.35081699346405226	0.2024271006208911
lgt	sll1187	lgt	prolipoprotein diacylglyceryl transferase	BG11_Control	0.35361998447085685	0.1753997051958174	0.38951378809869375	0.14479930853868997
lgt	sll1187	lgt	prolipoprotein diacylglyceryl transferase	BG11_Lys	0.28962715714407816	0.08597610213369171	0.35081699346405226	0.13175700609570132
lig	sll1209	lig	DNA ligase	BG11_Control	-0.5890651281966813	0.48289120960200643	0.7093112379744159	0.08786681558545101
lig	sll1209	lig	DNA ligase	BG11_Lys	-0.31672382441722247	0.4324121598936436	1	-0
lig2	sll1583	lig	unknown protein	BG11_Control	-0.08091211860191395	0.1733324969688606	0.5808144567883422	0.019092232448483043
lig2	sll1583	lig	unknown protein	BG11_Lys	1.2480401932300753	0.5945037885678016	0.35081699346405226	0.567757668060436
lim	sll0648	lim	probable glycosyltransferase	BG11_Control	-0.6554232502017088	0.6562632353600697	0.82613236587511	0.05436759645284224
lim	sll0648	lim	probable glycosyltransferase	BG11_Lys	-0.453241320992092	0.557888131197064	1	-0
lim17	sll0626	lim17	putative neutral invertase	BG11_Control	0.1920257038904724	0.12291736883336422	0.4670640445527323	0.06348822264051382
